id,x_0,x_1
0.0,-2.52077317237854,-2.7259774208068848
1.0,-2.5728225708007812,-2.5755698680877686
2.0,-2.5888936519622803,-2.5833840370178223
3.0,2.5880253314971924,2.5887205600738525
4.0,2.554535388946533,2.5967323780059814
5.0,-2.520599126815796,-2.2566919326782227
6.0,-2.562272787094116,-2.536038398742676
7.0,-2.6097354888916016,-2.5393640995025635
8.0,2.645794153213501,2.3787529468536377
9.0,2.6327171325683594,2.519202947616577
10.0,2.7505242824554443,2.4311907291412354
11.0,2.4975318908691406,2.293809652328491
12.0,2.5483896732330322,2.538818359375
13.0,2.5649633407592773,2.52148699760437
14.0,2.4984254837036133,2.2944889068603516
15.0,2.5540237426757812,2.5511128902435303
16.0,2.596590280532837,2.540055751800537
17.0,-2.1496591567993164,-2.1545839309692383
18.0,2.5629889965057373,2.5258004665374756
19.0,-2.500994920730591,-2.5142111778259277
20.0,-2.476073741912842,-2.5547945499420166
21.0,-2.4819047451019287,-2.3527400493621826
22.0,2.482484817504883,2.528656244277954
23.0,-2.5182697772979736,-2.53049635887146
24.0,-2.5512006282806396,-2.5622897148132324
25.0,2.461998701095581,2.494739294052124
26.0,2.5838818550109863,2.5522677898406982
27.0,2.5884106159210205,2.577326536178589
28.0,2.66235613822937,2.6433863639831543
29.0,2.6067821979522705,2.559692859649658
30.0,2.611107110977173,2.5570240020751953
31.0,2.575059175491333,2.338775634765625
32.0,2.479010581970215,2.5608179569244385
33.0,2.463106632232666,2.501591682434082
34.0,-2.5597949028015137,-2.535346746444702
35.0,-2.564995527267456,-2.5607492923736572
36.0,2.4922425746917725,2.2968852519989014
37.0,2.657677173614502,2.5827856063842773
38.0,2.4592819213867188,2.5072124004364014
39.0,2.493271589279175,2.297009229660034
40.0,2.605074405670166,2.6841166019439697
41.0,-2.533456802368164,-2.5485754013061523
42.0,2.546358585357666,2.50215482711792
43.0,-2.1609115600585938,-2.1425116062164307
44.0,-2.547261953353882,-2.5605087280273438
45.0,2.8024935722351074,2.8073818683624268
46.0,2.525416374206543,2.6182808876037598
47.0,-2.5760369300842285,-2.530660629272461
48.0,2.631938934326172,2.559389352798462
49.0,2.7399814128875732,2.5501770973205566
50.0,2.5584213733673096,2.581963300704956
51.0,-2.557894229888916,-2.5519611835479736
52.0,2.5932552814483643,2.5533599853515625
53.0,2.4923205375671387,2.2975497245788574
54.0,-2.519305467605591,-2.552307367324829
55.0,-2.5589771270751953,-2.5499494075775146
56.0,-2.5116894245147705,-2.5440328121185303
57.0,-2.578136444091797,-2.5367205142974854
58.0,2.525346517562866,2.526355743408203
59.0,-2.6185262203216553,-2.5476667881011963
60.0,2.4940099716186523,2.296968698501587
61.0,-2.568082094192505,-2.512038230895996
62.0,2.504356861114502,2.5714738368988037
63.0,-2.5445170402526855,-2.5340523719787598
64.0,2.5417776107788086,2.5130035877227783
65.0,-2.4711649417877197,-2.5035300254821777
66.0,-3.0759546756744385,-2.9629690647125244
67.0,2.5679681301116943,2.5560572147369385
68.0,-0.559573769569397,-0.5747154355049133
69.0,2.639211893081665,2.571388006210327
70.0,2.551201105117798,2.5633723735809326
71.0,2.5453989505767822,2.555023670196533
72.0,-2.6414458751678467,-2.263063430786133
73.0,-0.008425955660641193,0.002564583905041218
74.0,2.5812828540802,2.575791358947754
75.0,0.20710089802742004,0.15805259346961975
76.0,-2.514253616333008,-2.5287084579467773
77.0,-2.6470022201538086,-2.403474807739258
78.0,-2.60965895652771,-2.5630578994750977
79.0,2.5668556690216064,2.5546884536743164
80.0,2.554351329803467,2.541126251220703
81.0,-2.6081128120422363,-2.5820748805999756
82.0,2.5911574363708496,2.52211856842041
83.0,-2.5726468563079834,-2.6682746410369873
84.0,-2.49326491355896,-2.6989569664001465
85.0,-2.632326126098633,-2.595428943634033
86.0,-2.616023540496826,-2.5049381256103516
87.0,2.549891233444214,2.583559274673462
88.0,-2.6691863536834717,-2.945081949234009
89.0,-2.148922920227051,-2.154637098312378
90.0,2.6582305431365967,2.3765616416931152
91.0,2.3369202613830566,2.2824418544769287
92.0,-2.48466157913208,-2.5076451301574707
93.0,2.5334391593933105,2.2404868602752686
94.0,2.1570208072662354,2.1417195796966553
95.0,-2.5920426845550537,-2.5201902389526367
96.0,-2.430100440979004,-2.426828145980835
97.0,2.5208580493927,2.474200963973999
98.0,-2.1530330181121826,-2.1503829956054688
99.0,-2.6256351470947266,-2.553098440170288
100.0,2.676299571990967,2.7167394161224365
101.0,-2.1577844619750977,-2.1459877490997314
102.0,2.490051031112671,2.5930421352386475
103.0,2.5962085723876953,2.566044569015503
104.0,-2.6546785831451416,-2.5210678577423096
105.0,2.462754249572754,2.763366460800171
106.0,2.573573112487793,2.501431703567505
107.0,-2.623073101043701,-2.6852316856384277
108.0,2.5800552368164062,2.561127185821533
109.0,-2.500025749206543,-2.5373337268829346
110.0,2.4954190254211426,2.5326783657073975
111.0,-2.5338521003723145,-2.533616781234741
112.0,-2.623734474182129,-2.5474302768707275
113.0,-2.5393128395080566,-2.5456392765045166
114.0,-2.567305564880371,-2.580852746963501
115.0,2.514094829559326,2.5109269618988037
116.0,2.5988986492156982,2.5889601707458496
117.0,-2.573335886001587,-2.3512282371520996
118.0,2.6541426181793213,2.5309555530548096
119.0,-1.3228851556777954,-1.3330305814743042
120.0,2.8991916179656982,2.367361307144165
121.0,-2.6128337383270264,-2.5240533351898193
122.0,-2.6878750324249268,-2.7744104862213135
123.0,2.562403678894043,2.5575942993164062
124.0,-2.649968385696411,-2.5653412342071533
125.0,-2.5134735107421875,-2.5313634872436523
126.0,2.5724234580993652,2.5624148845672607
