id,x_0,x_1
0.0,-0.010236751288175583,0.04957597702741623
1.0,0.003750734031200409,-0.008957172743976116
2.0,0.009777270257472992,0.01690259948372841
3.0,0.02739904820919037,-0.014783249236643314
4.0,0.034369196742773056,-0.019891995936632156
5.0,-0.015651999041438103,0.014562041498720646
6.0,0.027558479458093643,-0.01844695210456848
7.0,-0.001882096752524376,0.015835341066122055
8.0,-0.008957479149103165,0.0060945176519453526
9.0,-0.003896794281899929,0.016058728098869324
10.0,-0.008412112481892109,0.010782591067254543
11.0,-0.010938463732600212,0.0004779864102602005
12.0,-0.019526228308677673,0.005065729841589928
13.0,0.017932157963514328,-0.030857758596539497
14.0,-0.018728766590356827,0.0027373316697776318
15.0,-0.003976374864578247,0.008379924111068249
16.0,-0.017204996198415756,0.01839824952185154
17.0,0.023674681782722473,-0.02445240691304207
18.0,0.030205581337213516,-0.03293818235397339
19.0,-0.014575432986021042,0.0011413739994168282
20.0,-0.01952006295323372,0.014017955400049686
21.0,-0.00804456602782011,0.0025663599371910095
22.0,0.02956700697541237,-0.01908859610557556
23.0,-0.00491746049374342,0.018464401364326477
24.0,-0.018696535378694534,0.015003140084445477
25.0,-0.0009595463052392006,0.00044216401875019073
26.0,-0.018988635390996933,0.0037818122655153275
27.0,-0.005290165543556213,0.015275186859071255
28.0,0.018848463892936707,-0.026573941111564636
29.0,-0.010137403383851051,0.013936172239482403
30.0,-0.0005733687430620193,0.01856164261698723
31.0,-0.0083100451156497,0.012508769519627094
32.0,-0.007201340980827808,0.006213040091097355
33.0,-0.016350295394659042,0.015480121597647667
34.0,-0.012803045101463795,0.016359295696020126
35.0,-0.019792182371020317,0.006676496006548405
36.0,-0.0044638048857450485,0.006697081960737705
37.0,-0.00542448740452528,0.0013300254940986633
38.0,-0.0040977345779538155,0.011755728162825108
39.0,-0.01517118513584137,0.00729784369468689
40.0,-0.009753653779625893,0.008725957944989204
41.0,-0.0030595343559980392,0.012652633711695671
42.0,-0.019761087372899055,0.016669251024723053
43.0,0.02817939780652523,-0.028946900740265846
44.0,-0.0015132231637835503,0.0017591528594493866
45.0,-0.019878091290593147,0.004135198891162872
46.0,-0.01547580398619175,0.015849508345127106
47.0,-0.01288358774036169,0.0043639494106173515
48.0,-0.010332614183425903,0.0003941785544157028
49.0,-0.010534224100410938,0.010759260505437851
50.0,-0.0007223840802907944,0.012623070739209652
51.0,-0.01718786358833313,0.01914575695991516
52.0,-0.01301533542573452,0.0014461278915405273
53.0,-0.011699723079800606,0.01517694815993309
54.0,-0.01770315319299698,0.00787580106407404
55.0,-0.010118638165295124,0.012376002036035061
56.0,-0.015391615219414234,0.0020322930067777634
57.0,0.04520886391401291,0.051623810082674026
58.0,-3.5126693546772e-05,0.002069595269858837
59.0,-0.00894529465585947,0.0023839366622269154
60.0,-0.014026835560798645,0.011867298744618893
61.0,-9.583774954080582e-05,0.007164563983678818
62.0,-0.007619169540703297,0.0026421835646033287
63.0,-0.009077937342226505,0.019284721463918686
64.0,-0.0011963052675127983,0.010540519841015339
65.0,-0.011250845156610012,0.004343083593994379
66.0,-0.014836825430393219,0.008002154529094696
67.0,0.032858993858098984,-0.0201408751308918
68.0,-0.0034127850085496902,0.006336169317364693
69.0,-0.007919497787952423,0.0028256247751414776
70.0,-0.016682056710124016,0.0015131644904613495
71.0,-0.018468961119651794,0.01433869544416666
72.0,-0.0033015217632055283,0.017562001943588257
73.0,-0.010444401763379574,0.01821727678179741
74.0,-0.012975114397704601,0.015023333951830864
75.0,-0.01813419722020626,0.00354009959846735
76.0,-0.0012585464864969254,0.0010102912783622742
77.0,-0.0037623578682541847,0.014858076348900795
78.0,-0.005114614963531494,0.007898794487118721
79.0,-0.010810242965817451,0.0015825238078832626
80.0,-0.013743927702307701,0.01450329925864935
81.0,-0.015288742259144783,0.012122112326323986
82.0,-0.012234188616275787,0.007141386158764362
83.0,0.02106291800737381,-0.031037885695695877
84.0,-0.006370502524077892,0.0032625822350382805
85.0,-0.004292797297239304,0.0027219676412642
86.0,-0.0010776352137327194,0.011405871249735355
87.0,-0.008502661250531673,0.01959880255162716
88.0,-0.0014093061909079552,0.011130956001579762
89.0,-0.0060340650379657745,0.005649294704198837
90.0,-0.006584347225725651,0.007589545100927353
91.0,-0.0037601925432682037,0.01072011236101389
92.0,-0.007195894606411457,0.004960391670465469
93.0,-0.011683664284646511,0.0032472838647663593
94.0,-0.0002639656886458397,0.013782828114926815
95.0,-0.0035475073382258415,0.011370787397027016
96.0,-0.010373895056545734,0.016269706189632416
97.0,-0.01849585957825184,0.017206106334924698
98.0,-0.005945261567831039,0.004364975728094578
99.0,0.03964759036898613,0.045243702828884125
