id,x_0,x_1
0.0,-1.6161918640136719,1.679133653640747
1.0,-1.689732313156128,-1.6894885301589966
2.0,-1.6703767776489258,0.29620295763015747
3.0,1.7032455205917358,1.704232096672058
4.0,-1.694627046585083,-1.6957532167434692
5.0,1.6978909969329834,1.7026537656784058
6.0,1.3553450107574463,1.717310905456543
7.0,1.7042523622512817,1.6988677978515625
8.0,1.6963505744934082,1.6987757682800293
9.0,1.6981022357940674,1.6951824426651
10.0,1.6968973875045776,1.6989799737930298
11.0,1.7065805196762085,1.7005232572555542
12.0,1.5238534212112427,1.5886244773864746
13.0,1.7046056985855103,1.6963592767715454
14.0,1.70172917842865,1.694780707359314
15.0,1.705216407775879,1.7058547735214233
16.0,1.705883264541626,1.7050354480743408
17.0,1.6974170207977295,1.7006988525390625
18.0,1.7068136930465698,1.6945146322250366
19.0,1.700821042060852,1.6980401277542114
20.0,1.7054802179336548,1.7003644704818726
21.0,1.7016125917434692,1.705803632736206
22.0,1.7022271156311035,1.7026665210723877
23.0,1.7080063819885254,1.6986604928970337
24.0,1.7012625932693481,1.705832600593567
25.0,1.6982142925262451,1.6984127759933472
26.0,1.7038530111312866,1.7004444599151611
27.0,1.7058584690093994,1.7043808698654175
28.0,1.7055153846740723,1.6953034400939941
29.0,1.7067608833312988,1.7048343420028687
30.0,1.704206109046936,1.7003675699234009
31.0,1.7035118341445923,1.7040632963180542
32.0,1.7060225009918213,1.703687310218811
33.0,1.7060965299606323,1.6936652660369873
34.0,1.7069945335388184,1.7054290771484375
35.0,1.7070497274398804,1.6953532695770264
36.0,1.7023048400878906,1.7013236284255981
37.0,1.705763578414917,1.7007802724838257
38.0,1.7001887559890747,1.7035181522369385
39.0,1.7073334455490112,1.6974886655807495
40.0,1.7042123079299927,1.6950650215148926
41.0,1.6958680152893066,1.7015677690505981
42.0,1.6981651782989502,1.693838119506836
43.0,1.7007007598876953,1.6953660249710083
44.0,1.7077319622039795,1.6987823247909546
45.0,1.7026817798614502,1.7005921602249146
46.0,1.7032380104064941,1.705703616142273
47.0,1.69595468044281,1.7054086923599243
48.0,1.7001138925552368,1.7043505907058716
49.0,1.6955479383468628,1.701002597808838
50.0,1.704740285873413,1.6967873573303223
