id,x_0,x_1
0.0,1.60488760471344,1.6258420944213867
1.0,1.3100013732910156,1.898132562637329
2.0,0.6812320947647095,1.7882750034332275
3.0,-1.8104767799377441,-1.847156286239624
4.0,-1.7704509496688843,-1.7742807865142822
5.0,1.725193977355957,1.7525354623794556
6.0,-1.7841777801513672,-1.7504403591156006
7.0,1.309550166130066,2.0712854862213135
8.0,-1.749781608581543,-1.786831021308899
9.0,1.791025161743164,1.8542128801345825
10.0,1.8913415670394897,1.696386694908142
11.0,1.7304455041885376,1.6667168140411377
12.0,-1.798597812652588,-1.7563034296035767
13.0,0.2949939966201782,1.6537940502166748
14.0,1.7210549116134644,1.6730339527130127
15.0,1.7435194253921509,1.7526462078094482
16.0,1.9868671894073486,1.4104241132736206
17.0,-0.0017880260711535811,-0.0013720247661694884
18.0,-0.17272840440273285,1.3351131677627563
19.0,1.7541826963424683,1.504842758178711
20.0,1.7534791231155396,1.7627736330032349
21.0,-1.6904034614562988,-1.6801295280456543
22.0,1.5107530355453491,0.12366080284118652
23.0,-1.8801411390304565,-1.8551974296569824
24.0,-1.798269271850586,-1.7843401432037354
25.0,-1.7324590682983398,-1.740139126777649
26.0,-1.7942681312561035,-1.774959921836853
27.0,1.8311069011688232,1.8043383359909058
28.0,-1.7694822549819946,-1.7809110879898071
29.0,-1.4395517110824585,-2.2196295261383057
30.0,-1.4394739866256714,-2.213460922241211
31.0,-1.7299516201019287,-1.7629066705703735
32.0,-1.772947072982788,-1.7909698486328125
33.0,1.2709505558013916,-0.6234427690505981
34.0,-1.782204031944275,-1.7525584697723389
35.0,1.7830519676208496,1.821478247642517
36.0,1.7218199968338013,1.666104793548584
37.0,-1.8803088665008545,-1.8125996589660645
38.0,1.584065318107605,0.3961087167263031
39.0,1.727492094039917,1.6659340858459473
40.0,1.775995135307312,1.7907631397247314
41.0,1.7801295518875122,1.7676047086715698
42.0,-1.8000833988189697,-2.2628705501556396
43.0,-0.00019242905545979738,5.466886796057224e-05
44.0,1.8448107242584229,1.8313086032867432
45.0,1.783652901649475,1.763349175453186
46.0,-1.7627122402191162,-1.7708778381347656
47.0,1.8107911348342896,1.7868707180023193
48.0,-1.8504747152328491,-1.8261001110076904
49.0,-1.7988077402114868,-1.7882941961288452
50.0,1.7813266515731812,1.7918775081634521
51.0,1.8034807443618774,1.7980228662490845
52.0,-1.4543507099151611,-2.1085166931152344
53.0,1.7234506607055664,1.672541856765747
54.0,-1.8353195190429688,-1.016951560974121
55.0,-2.122680902481079,-1.230836033821106
56.0,1.7599197626113892,1.7632942199707031
57.0,-1.1629949808120728,-1.9636225700378418
58.0,-1.7524526119232178,-1.788617730140686
59.0,2.0398213863372803,1.3094642162322998
60.0,1.7264900207519531,1.6665253639221191
61.0,1.8507165908813477,1.8625284433364868
62.0,-1.8793247938156128,-0.9711102247238159
63.0,1.760130763053894,1.773158311843872
64.0,-1.7620456218719482,-1.7883747816085815
65.0,1.7294458150863647,1.751466989517212
66.0,-1.783210277557373,-1.7672748565673828
67.0,-1.8277502059936523,-1.8266100883483887
68.0,-0.6666048169136047,-0.8316466808319092
69.0,-1.879862904548645,-1.8329863548278809
70.0,1.7660883665084839,1.7657808065414429
71.0,-1.8030511140823364,-1.7831740379333496
72.0,-1.8301833868026733,-1.9469717741012573
73.0,-0.0007677031680941582,0.0009151850827038288
74.0,1.8500490188598633,1.83296537399292
75.0,-1.7834017276763916,-1.7723199129104614
76.0,1.8859598636627197,1.8576325178146362
77.0,1.7030141353607178,1.679581880569458
78.0,1.8644933700561523,1.8102977275848389
79.0,1.7883055210113525,1.7657804489135742
80.0,-1.7953383922576904,-1.7664636373519897
81.0,-1.8645013570785522,-1.8371371030807495
82.0,0.5482968091964722,1.6641751527786255
83.0,-1.8083723783493042,-1.8009570837020874
84.0,1.7790069580078125,1.766911268234253
85.0,1.8150229454040527,1.7568172216415405
86.0,0.9955398440361023,1.866434931755066
87.0,1.8008438348770142,1.8128025531768799
88.0,-1.8146308660507202,-1.7950077056884766
89.0,-0.0014343205839395523,-0.0013043179642409086
